D Retention = 1.3629e+22 [D/m^2] | Temperatures Spanned = 3.204e+02 to 8.684e+02
Time[s]     Temp[K]     DFlux[D/m^2/s]   HDFlux[HD/m^2/s]   D2Flux[D2/m^2/s]
7.0107e+02	4.1297e+02	4.6069e+15	5.2228e+14	2.0423e+15
7.1108e+02	4.1594e+02	5.6828e+15	1.0140e+15	2.3344e+15
7.2110e+02	4.1919e+02	6.7355e+15	1.5478e+15	2.5939e+15
7.3111e+02	4.2128e+02	8.2938e+15	2.1452e+15	3.0743e+15
7.4114e+02	4.2418e+02	1.0470e+16	2.7833e+15	3.8432e+15
7.5116e+02	4.2696e+02	1.3039e+16	3.4955e+15	4.7719e+15
7.6117e+02	4.3003e+02	1.6173e+16	4.4115e+15	5.8808e+15
7.7119e+02	4.3326e+02	1.9820e+16	5.6023e+15	7.1088e+15
7.8120e+02	4.3652e+02	2.4077e+16	7.0791e+15	8.4992e+15
7.9122e+02	4.3860e+02	2.9131e+16	8.8185e+15	1.0156e+16
8.0123e+02	4.4271e+02	3.5015e+16	1.0768e+16	1.2124e+16
8.1125e+02	4.4428e+02	4.2276e+16	1.3063e+16	1.4607e+16
8.2126e+02	4.4758e+02	5.1228e+16	1.5677e+16	1.7776e+16
8.3128e+02	4.5047e+02	6.0470e+16	1.8549e+16	2.0961e+16
8.4129e+02	4.5267e+02	6.9039e+16	2.1626e+16	2.3707e+16
8.5131e+02	4.5680e+02	7.9670e+16	2.4985e+16	2.7342e+16
8.6133e+02	4.5823e+02	9.6023e+16	2.9121e+16	3.3451e+16
8.7134e+02	4.6292e+02	1.1741e+17	3.4286e+16	4.1559e+16
8.8135e+02	4.6512e+02	1.3994e+17	3.9953e+16	4.9994e+16
8.9137e+02	4.6775e+02	1.6472e+17	4.6028e+16	5.9346e+16
9.0139e+02	4.7068e+02	1.9558e+17	5.2974e+16	7.1303e+16
9.1140e+02	4.7402e+02	2.3477e+17	6.1052e+16	8.6861e+16
9.2142e+02	4.7654e+02	2.8373e+17	7.0616e+16	1.0656e+17
9.3143e+02	4.8050e+02	3.4453e+17	8.1942e+16	1.3130e+17
9.4145e+02	4.8332e+02	4.2098e+17	9.5395e+16	1.6279e+17
9.5146e+02	4.8526e+02	5.1854e+17	1.1156e+17	2.0349e+17
9.6148e+02	4.8859e+02	6.4279e+17	1.3060e+17	2.5609e+17
9.7149e+02	4.9134e+02	7.9622e+17	1.5245e+17	3.2188e+17
9.8151e+02	4.9419e+02	9.7769e+17	1.7738e+17	4.0015e+17
9.9152e+02	4.9676e+02	1.1891e+18	2.0627e+17	4.9139e+17
1.0015e+03	4.9961e+02	1.4396e+18	2.4013e+17	5.9975e+17
1.0116e+03	5.0353e+02	1.7484e+18	2.8058e+17	7.3392e+17
1.0216e+03	5.0540e+02	2.1362e+18	3.2977e+17	9.0323e+17
1.0316e+03	5.0884e+02	2.6306e+18	3.9031e+17	1.1202e+18
1.0416e+03	5.1185e+02	3.2663e+18	4.6531e+17	1.4005e+18
1.0516e+03	5.1419e+02	4.0828e+18	5.5854e+17	1.7621e+18
1.0616e+03	5.1771e+02	5.1452e+18	6.7607e+17	2.2346e+18
1.0716e+03	5.2060e+02	6.5626e+18	8.2768e+17	2.8675e+18
1.0817e+03	5.2346e+02	8.5053e+18	1.0276e+18	3.7388e+18
1.0917e+03	5.2613e+02	1.1189e+19	1.2902e+18	4.9495e+18
1.1017e+03	5.2939e+02	1.4796e+19	1.6248e+18	6.5855e+18
1.1117e+03	5.3272e+02	1.9395e+19	2.0340e+18	8.6804e+18
1.1217e+03	5.3532e+02	2.4942e+19	2.5094e+18	1.1216e+19
1.1317e+03	5.3814e+02	3.1344e+19	3.0331e+18	1.4156e+19
1.1418e+03	5.4056e+02	3.8477e+19	3.5819e+18	1.7447e+19
1.1518e+03	5.4422e+02	4.6138e+19	4.1245e+18	2.1007e+19
1.1618e+03	5.4730e+02	5.3949e+19	4.6120e+18	2.4668e+19
1.1718e+03	5.5023e+02	6.1295e+19	4.9820e+18	2.8156e+19
1.1818e+03	5.5330e+02	6.7486e+19	5.1821e+18	3.1152e+19
1.1918e+03	5.5630e+02	7.2097e+19	5.2020e+18	3.3447e+19
1.2018e+03	5.5978e+02	7.4979e+19	5.0829e+18	3.4948e+19
1.2119e+03	5.6227e+02	7.5942e+19	4.8839e+18	3.5529e+19
1.2219e+03	5.6495e+02	7.4761e+19	4.6476e+18	3.5057e+19
1.2319e+03	5.6799e+02	7.1361e+19	4.3912e+18	3.3485e+19
1.2419e+03	5.7077e+02	6.5560e+19	4.0953e+18	3.0732e+19
1.2519e+03	5.7355e+02	5.6832e+19	3.7398e+18	2.6546e+19
1.2619e+03	5.7736e+02	4.5855e+19	3.3682e+18	2.1243e+19
1.2719e+03	5.7967e+02	3.4557e+19	3.0348e+18	1.5761e+19
1.2820e+03	5.8348e+02	2.4602e+19	2.7673e+18	1.0918e+19
1.2920e+03	5.8663e+02	1.7765e+19	2.5620e+18	7.6013e+18
1.3020e+03	5.8941e+02	1.4001e+19	2.3498e+18	5.8257e+18
1.3120e+03	5.9197e+02	1.1460e+19	2.0825e+18	4.6890e+18
1.3220e+03	5.9549e+02	9.1131e+18	1.7964e+18	3.6583e+18
1.3320e+03	5.9747e+02	7.0456e+18	1.5517e+18	2.7469e+18
1.3421e+03	6.0014e+02	5.5118e+18	1.3809e+18	2.0654e+18
1.3521e+03	6.0486e+02	4.5383e+18	1.2783e+18	1.6300e+18
1.3621e+03	6.0724e+02	3.9520e+18	1.2136e+18	1.3692e+18
1.3721e+03	6.1069e+02	3.5867e+18	1.1679e+18	1.2094e+18
1.3821e+03	6.1369e+02	3.3489e+18	1.1339e+18	1.1075e+18
1.3921e+03	6.1633e+02	3.1881e+18	1.1065e+18	1.0408e+18
1.4021e+03	6.1893e+02	3.0830e+18	1.0845e+18	9.9928e+17
1.4122e+03	6.2266e+02	3.0197e+18	1.0663e+18	9.7669e+17
1.4222e+03	6.2592e+02	2.9850e+18	1.0495e+18	9.6777e+17
1.4322e+03	6.2863e+02	2.9701e+18	1.0336e+18	9.6822e+17
1.4422e+03	6.3185e+02	2.9722e+18	1.0180e+18	9.7708e+17
1.4522e+03	6.3453e+02	2.9885e+18	1.0008e+18	9.9388e+17
1.4622e+03	6.3804e+02	3.0105e+18	9.7955e+17	1.0155e+18
1.4723e+03	6.4064e+02	3.0326e+18	9.5427e+17	1.0392e+18
1.4823e+03	6.4295e+02	3.0516e+18	9.2629e+17	1.0626e+18
1.4923e+03	6.4698e+02	3.0667e+18	8.9655e+17	1.0851e+18
1.5023e+03	6.4976e+02	3.0796e+18	8.6612e+17	1.1067e+18
1.5123e+03	6.5335e+02	3.0903e+18	8.3546e+17	1.1274e+18
1.5223e+03	6.5610e+02	3.1002e+18	8.0511e+17	1.1476e+18
1.5323e+03	6.5870e+02	3.1113e+18	7.7669e+17	1.1673e+18
1.5424e+03	6.6192e+02	3.1244e+18	7.5117e+17	1.1866e+18
1.5524e+03	6.6437e+02	3.1424e+18	7.2819e+17	1.2071e+18
1.5624e+03	6.6836e+02	3.1663e+18	7.0725e+17	1.2295e+18
1.5724e+03	6.7170e+02	3.1900e+18	6.8797e+17	1.2510e+18
1.5824e+03	6.7360e+02	3.2110e+18	6.7049e+17	1.2703e+18
1.5924e+03	6.7789e+02	3.2339e+18	6.5487e+17	1.2895e+18
1.6025e+03	6.8045e+02	3.2597e+18	6.4042e+17	1.3096e+18
1.6125e+03	6.8397e+02	3.2879e+18	6.2752e+17	1.3302e+18
1.6225e+03	6.8613e+02	3.3227e+18	6.1776e+17	1.3525e+18
1.6325e+03	6.8931e+02	3.3631e+18	6.1029e+17	1.3764e+18
1.6425e+03	6.9264e+02	3.4009e+18	6.0259e+17	1.3992e+18
1.6525e+03	6.9572e+02	3.4317e+18	5.9448e+17	1.4186e+18
1.6625e+03	6.9847e+02	3.4611e+18	5.8762e+17	1.4367e+18
1.6726e+03	7.0143e+02	3.4964e+18	5.8277e+17	1.4568e+18
1.6826e+03	7.0425e+02	3.5334e+18	5.7896e+17	1.4772e+18
1.6926e+03	7.0740e+02	3.5679e+18	5.7514e+17	1.4964e+18
1.7026e+03	7.1088e+02	3.6023e+18	5.7151e+17	1.5154e+18
1.7126e+03	7.1443e+02	3.6358e+18	5.6885e+17	1.5335e+18
1.7226e+03	7.1729e+02	3.6643e+18	5.6714e+17	1.5486e+18
1.7326e+03	7.2055e+02	3.6906e+18	5.6580e+17	1.5624e+18
1.7427e+03	7.2275e+02	3.7188e+18	5.6466e+17	1.5771e+18
1.7527e+03	7.2612e+02	3.7421e+18	5.6370e+17	1.5892e+18
1.7627e+03	7.2938e+02	3.7591e+18	5.6299e+17	1.5981e+18
1.7727e+03	7.3274e+02	3.7753e+18	5.6267e+17	1.6063e+18
1.7827e+03	7.3549e+02	3.7892e+18	5.6233e+17	1.6135e+18
1.7927e+03	7.3784e+02	3.7954e+18	5.6131e+17	1.6170e+18
1.8028e+03	7.4142e+02	3.7937e+18	5.6025e+17	1.6167e+18
1.8128e+03	7.4476e+02	3.7869e+18	5.5961e+17	1.6136e+18
1.8228e+03	7.4857e+02	3.7737e+18	5.5830e+17	1.6077e+18
1.8328e+03	7.5014e+02	3.7539e+18	5.5624e+17	1.5988e+18
1.8428e+03	7.5388e+02	3.7342e+18	5.5438e+17	1.5899e+18
1.8528e+03	7.5728e+02	3.7190e+18	5.5231e+17	1.5833e+18
1.8628e+03	7.6014e+02	3.7042e+18	5.4939e+17	1.5774e+18
1.8729e+03	7.6318e+02	3.6879e+18	5.4671e+17	1.5706e+18
1.8829e+03	7.6618e+02	3.6710e+18	5.4437e+17	1.5633e+18
1.8929e+03	7.6937e+02	3.6534e+18	5.4142e+17	1.5560e+18
1.9029e+03	7.7266e+02	3.6322e+18	5.3839e+17	1.5469e+18
1.9129e+03	7.7501e+02	3.6088e+18	5.3531e+17	1.5367e+18
1.9229e+03	7.7859e+02	3.5847e+18	5.3133e+17	1.5267e+18
1.9330e+03	7.8141e+02	3.5547e+18	5.2602e+17	1.5143e+18
1.9430e+03	7.8438e+02	3.5202e+18	5.1960e+17	1.5003e+18
1.9530e+03	7.8749e+02	3.4900e+18	5.1270e+17	1.4886e+18
1.9630e+03	7.9057e+02	3.4604e+18	5.0522e+17	1.4776e+18
1.9730e+03	7.9372e+02	3.4264e+18	4.9699e+17	1.4647e+18
1.9830e+03	7.9694e+02	3.3866e+18	4.8799e+17	1.4493e+18
1.9930e+03	8.0024e+02	3.3423e+18	4.7837e+17	1.4320e+18
2.0031e+03	8.0364e+02	3.2975e+18	4.6830e+17	1.4146e+18
2.0131e+03	8.0628e+02	3.2522e+18	4.5785e+17	1.3972e+18
2.0231e+03	8.0950e+02	3.2067e+18	4.4717e+17	1.3798e+18
2.0331e+03	8.1196e+02	3.1643e+18	4.3669e+17	1.3638e+18
2.0431e+03	8.1522e+02	3.1290e+18	4.2667e+17	1.3512e+18
2.0531e+03	8.1774e+02	3.0948e+18	4.1703e+17	1.3389e+18
2.0632e+03	8.2173e+02	3.0589e+18	4.0771e+17	1.3256e+18
2.0732e+03	8.2463e+02	3.0256e+18	3.9846e+17	1.3136e+18
2.0832e+03	8.2745e+02	2.9907e+18	3.8888e+17	1.3009e+18
2.0932e+03	8.3030e+02	2.9522e+18	3.7843e+17	1.2869e+18
2.1032e+03	8.3323e+02	2.9140e+18	3.6786e+17	1.2731e+18
2.1132e+03	8.3525e+02	2.8874e+18	3.5992e+17	1.2638e+18
2.1232e+03	8.4059e+02	2.8790e+18	3.5520e+17	1.2619e+18
2.1333e+03	8.4327e+02	2.8688e+18	3.4984e+17	1.2595e+18
2.1433e+03	8.4649e+02	2.8448e+18	3.4210e+17	1.2513e+18
2.1533e+03	8.4975e+02	2.8116e+18	3.3287e+17	1.2394e+18
2.1633e+03	8.5250e+02	2.7742e+18	3.2374e+17	1.2252e+18
2.1733e+03	8.5594e+02	2.7329e+18	3.1496e+17	1.2090e+18
2.1833e+03	8.5964e+02	2.6897e+18	3.0599e+17	1.1919e+18
2.1933e+03	8.6165e+02	2.6488e+18	2.9714e+17	1.1758e+18
2.2034e+03	8.6509e+02	2.6088e+18	2.8901e+17	1.1599e+18
2.2134e+03	8.6843e+02	2.5653e+18	2.8128e+17	1.1420e+18
