Temperatures Spanned = 319.915 to 1178.720 [K]
D  Retention = 1.4594e+22 [ D/m^2] where D = 2 x D2 + 1 x HD
He Retention = 3.9650e+19 [He/m^2]
Time[s]     Temp[K]     [D/m^2/s]   [HD/m^2/s]  [D2/m^2/s]  [He/m^2/s]
1.2129e+03	5.6260e+02	6.0619e+17	2.2930e+17	1.8844e+17	-1.9059e+15
1.2208e+03	5.6458e+02	6.2964e+17	2.3745e+17	1.9609e+17	-1.7102e+15
1.2288e+03	5.6725e+02	6.8281e+17	2.4442e+17	2.1920e+17	-2.7489e+14
1.2367e+03	5.6952e+02	7.5813e+17	2.4809e+17	2.5502e+17	-1.0536e+15
1.2447e+03	5.7256e+02	8.3306e+17	2.5555e+17	2.8876e+17	6.4529e+14
1.2527e+03	5.7392e+02	8.8204e+17	2.6942e+17	3.0631e+17	2.2413e+15
1.2607e+03	5.7681e+02	9.2620e+17	2.8915e+17	3.1853e+17	2.4823e+15
1.2686e+03	5.7875e+02	9.7819e+17	3.0188e+17	3.3815e+17	2.0931e+15
1.2766e+03	5.8143e+02	1.0074e+18	3.0926e+17	3.4908e+17	1.2515e+15
1.2846e+03	5.8417e+02	9.9905e+17	3.1601e+17	3.4152e+17	1.3627e+15
1.2926e+03	5.8714e+02	9.8675e+17	3.1667e+17	3.3504e+17	1.2992e+15
1.3006e+03	5.8860e+02	9.9822e+17	3.1760e+17	3.4031e+17	-6.5646e+14
1.3085e+03	5.9161e+02	1.0552e+18	3.3472e+17	3.6025e+17	-2.2701e+15
1.3165e+03	5.9358e+02	1.1306e+18	3.5563e+17	3.8751e+17	-2.0009e+15
1.3245e+03	5.9596e+02	1.1760e+18	3.6738e+17	4.0431e+17	-1.6773e+15
1.3324e+03	5.9889e+02	1.2086e+18	3.7673e+17	4.1594e+17	-2.3139e+15
1.3404e+03	6.0007e+02	1.2341e+18	3.7880e+17	4.2764e+17	-2.7230e+15
1.3484e+03	6.0303e+02	1.2463e+18	3.7309e+17	4.3658e+17	-2.1856e+15
1.3564e+03	6.0695e+02	1.2645e+18	3.7099e+17	4.4674e+17	-1.3612e+15
1.3643e+03	6.0845e+02	1.3066e+18	3.7800e+17	4.6432e+17	-1.2992e+15
1.3723e+03	6.1083e+02	1.3717e+18	3.9547e+17	4.8811e+17	-6.8721e+14
1.3803e+03	6.1376e+02	1.4221e+18	4.0590e+17	5.0808e+17	3.2099e+15
1.3882e+03	6.1651e+02	1.4165e+18	3.9995e+17	5.0829e+17	4.1261e+15
1.3962e+03	6.1812e+02	1.3979e+18	3.9268e+17	5.0259e+17	2.6063e+15
1.4042e+03	6.2021e+02	1.4109e+18	3.9019e+17	5.1037e+17	2.3014e+15
1.4122e+03	6.2361e+02	1.4303e+18	3.7983e+17	5.2524e+17	5.1154e+14
1.4202e+03	6.2544e+02	1.4540e+18	3.7210e+17	5.4097e+17	-6.9630e+14
1.4281e+03	6.2797e+02	1.5163e+18	3.8059e+17	5.6787e+17	4.9951e+14
1.4361e+03	6.3017e+02	1.5816e+18	3.9222e+17	5.9470e+17	1.7111e+15
1.4441e+03	6.3248e+02	1.6133e+18	4.0197e+17	6.0566e+17	1.2848e+15
1.4521e+03	6.3541e+02	1.6311e+18	4.1142e+17	6.0984e+17	3.9566e+15
1.4600e+03	6.3720e+02	1.6472e+18	4.2220e+17	6.1248e+17	3.3669e+15
1.4680e+03	6.4013e+02	1.6656e+18	4.2840e+17	6.1861e+17	2.0746e+15
1.4760e+03	6.4163e+02	1.7042e+18	4.2994e+17	6.3714e+17	4.2581e+15
1.4840e+03	6.4412e+02	1.7285e+18	4.3174e+17	6.4838e+17	5.0088e+15
1.4919e+03	6.4716e+02	1.7222e+18	4.3644e+17	6.4289e+17	2.7069e+15
1.4999e+03	6.4961e+02	1.7292e+18	4.3755e+17	6.4582e+17	1.3964e+15
1.5079e+03	6.5174e+02	1.7582e+18	4.3679e+17	6.6072e+17	1.7992e+15
1.5159e+03	6.5401e+02	1.7964e+18	4.2609e+17	6.8516e+17	3.6192e+15
1.5238e+03	6.5610e+02	1.8214e+18	4.1039e+17	7.0553e+17	6.0408e+15
1.5318e+03	6.5873e+02	1.8245e+18	4.0344e+17	7.1054e+17	4.1844e+15
1.5398e+03	6.6166e+02	1.8398e+18	4.0172e+17	7.1904e+17	3.4895e+15
1.5478e+03	6.6349e+02	1.8608e+18	4.0413e+17	7.2831e+17	3.2442e+15
1.5557e+03	6.6587e+02	1.8778e+18	4.1183e+17	7.3299e+17	3.4859e+15
1.5637e+03	6.6954e+02	1.8977e+18	4.1971e+17	7.3902e+17	3.9305e+15
1.5717e+03	6.7151e+02	1.9461e+18	4.3494e+17	7.5557e+17	3.4587e+15
1.5797e+03	6.7375e+02	2.0188e+18	4.4626e+17	7.8625e+17	2.7976e+15
1.5877e+03	6.7624e+02	2.0508e+18	4.4016e+17	8.0532e+17	2.7409e+15
1.5956e+03	6.7880e+02	2.0545e+18	4.3384e+17	8.1032e+17	2.8574e+15
1.6036e+03	6.8104e+02	2.0786e+18	4.3701e+17	8.2078e+17	2.8072e+15
1.6116e+03	6.8360e+02	2.1186e+18	4.3690e+17	8.4086e+17	2.6506e+15
1.6195e+03	6.8682e+02	2.1569e+18	4.3438e+17	8.6126e+17	2.3337e+15
1.6275e+03	6.8832e+02	2.1854e+18	4.3984e+17	8.7280e+17	2.6846e+15
1.6355e+03	6.9118e+02	2.2145e+18	4.4498e+17	8.8476e+17	3.3945e+15
1.6435e+03	6.9341e+02	2.2691e+18	4.4675e+17	9.1119e+17	4.8823e+15
1.6514e+03	6.9466e+02	2.3587e+18	4.5458e+17	9.5205e+17	3.3979e+15
1.6594e+03	6.9810e+02	2.4575e+18	4.6357e+17	9.9695e+17	2.9990e+15
1.6674e+03	7.0114e+02	2.5445e+18	4.6774e+17	1.0384e+18	3.5810e+15
1.6754e+03	7.0257e+02	2.5970e+18	4.7226e+17	1.0624e+18	4.4681e+15
1.6833e+03	7.0502e+02	2.6275e+18	4.7472e+17	1.0764e+18	4.5352e+15
1.6913e+03	7.0806e+02	2.6879e+18	4.7402e+17	1.1069e+18	3.1760e+15
1.6993e+03	7.1019e+02	2.7843e+18	4.7738e+17	1.1535e+18	2.0948e+15
1.7072e+03	7.1238e+02	2.8906e+18	4.8798e+17	1.2013e+18	1.9905e+15
1.7152e+03	7.1506e+02	3.0047e+18	5.0214e+17	1.2513e+18	2.6467e+15
1.7232e+03	7.1755e+02	3.1280e+18	5.1213e+17	1.3079e+18	4.5077e+15
1.7312e+03	7.1930e+02	3.2071e+18	5.1968e+17	1.3437e+18	5.9203e+15
1.7392e+03	7.2282e+02	3.2562e+18	5.2714e+17	1.3645e+18	5.3390e+15
1.7471e+03	7.2502e+02	3.3255e+18	5.3583e+17	1.3948e+18	4.8230e+15
1.7551e+03	7.2674e+02	3.4277e+18	5.4458e+17	1.4416e+18	6.3472e+15
1.7631e+03	7.2992e+02	3.5746e+18	5.5637e+17	1.5091e+18	7.5493e+15
1.7710e+03	7.3223e+02	3.7474e+18	5.8136e+17	1.5830e+18	6.4755e+15
1.7790e+03	7.3480e+02	3.9040e+18	6.0738e+17	1.6483e+18	6.0270e+15
1.7870e+03	7.3736e+02	4.0411e+18	6.1912e+17	1.7110e+18	6.7061e+15
1.7950e+03	7.3934e+02	4.1533e+18	6.2464e+17	1.7643e+18	6.7119e+15
1.8029e+03	7.4219e+02	4.2573e+18	6.3820e+17	1.8096e+18	6.9247e+15
1.8109e+03	7.4446e+02	4.3987e+18	6.5018e+17	1.8742e+18	8.6185e+15
1.8189e+03	7.4699e+02	4.5748e+18	6.5723e+17	1.9588e+18	1.0538e+16
1.8269e+03	7.4952e+02	4.7448e+18	6.6723e+17	2.0388e+18	1.0683e+16
1.8349e+03	7.5157e+02	4.9029e+18	6.8480e+17	2.1091e+18	9.6528e+15
1.8428e+03	7.5406e+02	5.0739e+18	7.0636e+17	2.1838e+18	9.6035e+15
1.8508e+03	7.5662e+02	5.2580e+18	7.2458e+17	2.2667e+18	9.1929e+15
1.8588e+03	7.5871e+02	5.4313e+18	7.3577e+17	2.3478e+18	7.8375e+15
1.8667e+03	7.6146e+02	5.6134e+18	7.4012e+17	2.4366e+18	7.5312e+15
1.8747e+03	7.6369e+02	5.8307e+18	7.4339e+17	2.5437e+18	8.0504e+15
1.8827e+03	7.6673e+02	6.0536e+18	7.5872e+17	2.6474e+18	8.5168e+15
1.8907e+03	7.6819e+02	6.2570e+18	7.8692e+17	2.7350e+18	9.1416e+15
1.8986e+03	7.7083e+02	6.4604e+18	8.1143e+17	2.8245e+18	1.0308e+16
1.9066e+03	7.7372e+02	6.6766e+18	8.2460e+17	2.9260e+18	1.1935e+16
1.9146e+03	7.7614e+02	6.9149e+18	8.4076e+17	3.0371e+18	1.2897e+16
1.9226e+03	7.7845e+02	7.1661e+18	8.5534e+17	3.1554e+18	1.3220e+16
1.9305e+03	7.8083e+02	7.4017e+18	8.6746e+17	3.2671e+18	1.4187e+16
1.9385e+03	7.8288e+02	7.6312e+18	8.8690e+17	3.3722e+18	1.6917e+16
